city,region,country,lat,lon,continent
Shtime,Komuna e Shtimes,Kosovo,42.433,21.04,Europe
Kimbe,West New Britain,Papua New Guinea,-5.55,150.15,Pacific
Cakovec,Medimurska,Croatia,46.384,16.434,Europe
Chios,North Aegean,Greece,38.368,26.136,Europe
Nsanje,Nsanje,Malawi,-16.917,35.267,Africa
Grootfontein,Otjozondjupa,Namibia,-19.567,18.117,Africa
Tunapuna,Saint George,Trinidad and Tobago,10.633,-61.383,America
Turrialba,Cartago,Costa Rica,9.9,-83.683,America
Suphan Buri,Suphan Buri,Thailand,14.467,100.117,Asia
Giffnock,East Renfrewshire,United Kingdom,55.798,-4.291,Europe
Voinjama,Lofa,Liberia,8.422,-9.748,Africa
Ban Bang Pla Au,Kanchanaburi,Thailand,15.1333,98.4667,Asia
Wete,Pemba North,Tanzania,-5.067,39.717,Africa
Selibaby,Guidimaka,Mauritania,15.1667,-12.1833,Africa
Tougan,Sourou,Burkina Faso,13.067,-3.067,Africa
Sapouy,Ziro,Burkina Faso,11.554,-1.774,Africa
Clydebank,West Dunbartonshire,United Kingdom,55.904,-4.409,Europe
Ulaangom,Uvs,Mongolia,49.967,92.033,Asia
Visby,Gotlands Lan,Sweden,57.633,18.3,Europe
Bayanhongor,Bayanhongor,Mongolia,46.183,100.633,Asia
Colonia,Colonia,Uruguay,-34.467,-57.85,America
San Ignacio,Cayo,Belize,17.156,-89.071,America
Rezekne,Rezekne,Latvia,56.5,27.317,Europe
Amnat Charoen,Amnat Charoen,Thailand,15.85,104.633,Asia
Mzimba,Mzimba,Malawi,-11.9,33.6,Africa
Tralee,Kerry,Ireland,52.267,-9.717,Europe
Gamboma,Plateaux,Congo,-1.876,15.864,Africa
Jirgalantu,Hovd,Mongolia,48.0167,91.6333,Asia
Dano,Ioba,Burkina Faso,11.15,-3.067,Africa
Astrahanka,Calilabad,Azerbaijan,39.2089,48.4972,Asia
Artvin,Artvin,Turkey,41.182,41.819,Europe
Diebougou,Bougouriba,Burkina Faso,10.967,-3.25,Africa
Koulamoutou,Ogooue-Lolo,Gabon,-1.133,12.483,Africa
Doba,Logone Oriental,Chad,8.65,16.85,Africa
Samut Songkhram,Samut Songkhram,Thailand,13.4,100.0,Asia
Utena,Utenos Apskritis,Lithuania,55.5,25.6,Europe
Tougue,Tougue,Guinea,11.45,-11.683,Africa
Treinta Y Tres,Treinta y Tres,Uruguay,-33.233,-54.383,America
Rocha,Rocha,Uruguay,-34.483,-54.333,America
Llanelli,Carmarthenshire,United Kingdom,51.683,-4.164,Europe
Prachin Buri,Prachin Buri,Thailand,14.05,101.37,Asia
Rhyl,Denbighshire,United Kingdom,53.321,-3.48,Europe
Wewak,East Sepik,Papua New Guinea,-3.55,143.633,Pacific
Bousse,Kourweogo,Burkina Faso,12.6606,-1.8922,Africa
Muang Vangviang,Savannakhet,Lao People's Democratic Republic,18.9333,102.45,Asia
Mohale's Hoek,Mohales Hoek,Lesotho,-30.15,27.4667,Africa
Portalegre,Portalegre,Portugal,39.283,-7.433,Europe
Solenzo,Banwa,Burkina Faso,12.183,-4.083,Africa
Naryan-Mar,Nenets,Russia,67.648,53.047,Europe
Owando,Cuvette,Congo,-0.487,15.908,Africa
Victoria,Beau Vallon,Seychelles Islands,-4.617,55.45,Indian
Kaba,Nana-Grebizi,Central African Republic,7.0,19.1833,Africa
Khashuri,Khashuris Raioni,Georgia,41.991,43.59,Asia
Mponela,Ntchisi,Malawi,-13.517,33.717,Africa
Stjørdalshalsen,Nord-Trondelag,Norway,63.467,10.933,Europe
Fray Bentos,Rio Negro,Uruguay,-33.133,-58.296,America
Kimpong Pranak,Preah Vihear,Cambodia,13.8167,104.9667,Asia
Albina,Marowijne,Suriname,5.5,-54.05,America
Carlow,Carlow,Ireland,52.841,-6.926,Europe
Ennis,Clare,Ireland,52.844,-8.986,Europe
San Juan Nepomuceno,Caazapa,Paraguay,-26.1,-55.967,America
Kingstown,Saint George,Saint Vincent and the Grenadines,13.133,-61.217,America
Boulsa,Namentenga,Burkina Faso,12.668,-0.576,Africa
Aioun El Atrouss,Hodh El Gharbi,Mauritania,16.6667,-9.6167,Africa
Ryde,Isle of Wight,United Kingdom,50.729,-1.158,Europe
Atar,Adrar,Mauritania,20.517,-13.05,Africa
Antigua Ocotepeque,Ocotepeque,Honduras,14.4,-89.2,America
Northwood,Hillingdon Greater London,United Kingdom,51.612,-0.42,Europe
Arbroath,Angus,United Kingdom,56.564,-2.579,Europe
Zwedru,Grand Gedeh,Liberia,6.067,-8.128,Africa
Phetchabun,Phetchabun,Thailand,16.417,101.133,Asia
De Aar,North-Western Province,South Africa,-30.65,24.017,Africa
Fria,Fria,Guinea,10.45,-13.533,Africa
Vrpolje,Brodsko-Posavska,Croatia,45.211,18.406,Europe
Busayra,At Tafilah,Jordan,30.733,35.6,Asia
Mountmellick,Laois,Ireland,53.114,-7.32,Europe
Dank,Az Zahirah,Oman,23.5508,56.2575,Asia
El Azizia,Al Aziziyah,Libya,32.5319,13.0175,Africa
Buriram,Buriram,Thailand,15.0,103.117,Asia
Sevan,Geghark'unik',Armenia,40.555,44.954,Asia
Chanthaburi,Chanthaburi,Thailand,12.6,102.15,Asia
Elgin,Moray,United Kingdom,57.646,-3.317,Europe
Ardahan,Ardahan,Turkey,41.112,42.702,Europe
Baraki Barak,Lowgar,Afghanistan,33.968,68.949,Asia
Kotido,Kotido,Uganda,2.981,34.133,Africa
Athlone,Westmeath,Ireland,53.423,-7.937,Europe
Kagadi,Kibale,Uganda,0.961,30.797,Africa
Ogre,Ogres,Latvia,56.817,24.6,Europe
Dagotiere,Moka,Mauritius,-20.244,57.554,Indian
Zaghouane,Zaghouan,Tunisia,36.4,10.15,Africa
Anthem,Arizona,United States Of America,33.867,-112.147,America
Andorra La Vella,Andorra la Vella,Andorra,42.5,1.517,Europe
Savanna-La-Mar,Westmoreland,Jamaica,18.217,-78.133,America
Letterkenny,Donegal,Ireland,54.95,-7.733,Europe
Moyo,Moyo,Uganda,3.628,31.754,Africa
Sibut,Kemo,Central African Republic,5.733,19.083,Africa
Kiboga,Kiboga,Uganda,0.916,31.774,Africa
Macas,Morona-Santiago,Ecuador,-2.317,-78.117,America
Valmiera,Valmieras,Latvia,57.55,25.4,Europe
Rumphi,Rumphi,Malawi,-11.017,33.867,Africa
Bundibugyo,Bundibugyo,Uganda,0.741,30.042,Africa
Pozega,Pozesko-Slavonska,Croatia,45.34,17.685,Europe
Sao Filipe,SÃ£o Filipe,Cape Verde,14.896,-24.496,Atlantic
Ash Shabbah,Al Mahdia,Tunisia,35.2372,11.115,Africa
Saint John's,Saint John,Antigua and Barbuda,17.117,-61.85,America
Samtredia,Sagarejos Raioni,Georgia,42.154,42.335,Asia
Kilkenny,Kilkenny,Ireland,52.654,-7.252,Europe
Mbaiki,Lobaye,Central African Republic,3.883,18.0,Africa
Newquay,Cornwall,United Kingdom,50.413,-5.077,Europe
Greystones,Wicklow,Ireland,53.141,-6.063,Europe
Jibholantu,Dzavhan,Mongolia,47.75,96.8167,Asia
Ceyranbatan,Abseron,Azerbaijan,40.541,49.66,Asia
Nema,Hodh Ech Chargui,Mauritania,16.6167,-7.25,Africa
Silvassa,Dadra and Nagar Haveli,India,20.267,73.017,Asia
Kayanza,Kayanza,Burundi,-2.922,29.622,Africa
Zabere,Leraba,Burkina Faso,11.1825,-0.6322,Africa
Cap Estate,Gros-Islet,Saint Lucia,14.083,-60.95,America
Tsetserleg,Arhangay,Mongolia,47.5,101.45,Asia
Ashtarak,Aragatsotn,Armenia,40.302,44.359,Asia
Senaki,Samtrediis Raioni,Georgia,42.269,42.079,Asia
Goroka,Eastern Highlands,Papua New Guinea,-6.083,145.383,Pacific
Satun,Satun,Thailand,6.617,100.067,Asia
Bogande,Gnagna,Burkina Faso,12.971,-0.144,Africa
Trinidad,Flores,Uruguay,-33.533,-56.9,America
Khemsbok,Ghanzi,Botswana,-21.6833,21.6333,Africa
Taurage,Taurages Apskritis,Lithuania,55.252,22.29,Europe
Marmarashen,Ararat,Armenia,40.058,44.471,Asia
Ntcheu,Ntcheu,Malawi,-14.817,34.633,Africa
Hayyou,Obock,Djibouti,11.9631,43.2906,Africa
Plavinas,Aizkraukles,Latvia,56.617,25.717,Europe
Yasothon,Yasothon,Thailand,15.795,104.149,Asia
Kagizman,Kars,Turkey,40.1581,43.1353,Europe
Gotera,Morazan,El Salvador,13.7,-88.1,America
Loei,Loei,Thailand,17.483,101.717,Asia
Mandza,Grande Comore,Comoros,-11.418,43.295,Indian
Targhobeh,Khorasan-e Razavi,Iran,36.3104,59.3735,Asia
Ondorhaan,Hentiy,Mongolia,47.317,110.65,Asia
Mulanje,Mulanje,Malawi,-16.033,35.5,Africa
Musselburgh,East Lothian,United Kingdom,55.95,-3.034,Europe
Goodlands,Riviere du Rempart,Mauritius,-20.035,57.643,Indian
Ismailly,Ismayilli,Azerbaijan,40.79,48.1519,Asia
Makokou,Ogooue-Ivindo,Gabon,0.567,12.867,Africa
Gjøvik,Oppland,Norway,60.8,10.7,Europe
Shorapani,Vanis Raioni,Georgia,42.096,43.116,Asia
Omagh,Omagh,United Kingdom,54.6,-7.3,Europe
Phichit,Phichit,Thailand,16.433,100.367,Asia
Bugiri,Rukungiri,Uganda,-0.85,29.667,Africa
Yellowknife,Northwest Territories,Canada,62.45,-114.35,America
Inirida,Guainia,Colombia,3.865,-67.924,America
Kokopo,East New Britain,Papua New Guinea,-4.35,152.267,Pacific
Agsu,Agsu,Azerbaijan,40.569,48.401,Asia
Agstafa,Agstafa,Azerbaijan,41.119,45.454,Asia
Wexford,Wexford,Ireland,52.334,-6.458,Europe
Pushkino,Bilasuvar,Azerbaijan,39.458,48.545,Asia
Pita,Pita,Guinea,11.083,-12.4,Africa
Bubanza,Bubanza,Burundi,-3.083,29.394,Africa
Nan,Nan,Thailand,18.783,100.783,Asia
Zemio,Haut-Mbomou,Central African Republic,5.033,25.133,Africa
Antrim,Antrim,United Kingdom,54.7,-6.2,Europe
Akureyri,Eyjafjardarsysla,Iceland,65.667,-18.1,Atlantic
Buyant-Uhaa,Dornogovi,Mongolia,44.8667,110.15,Asia
Kavieng,New Ireland,Papua New Guinea,-2.567,150.8,Pacific
Gjirokaster,Gjirokaster,Albania,40.076,20.139,Europe
Llandudno,Conwy,United Kingdom,53.317,-3.825,Europe
T'elavi,T'bilisi,Georgia,41.9194,45.4853,Asia
Butha-Buthe,Butha-Buthe,Lesotho,-28.783,28.233,Africa
Dalan Dzadagad,Omnogovi,Mongolia,43.5836,104.4403,Asia
Virovitica,Viroviticko-Podravska,Croatia,45.832,17.384,Europe
Peterhead,Aberdeenshire,United Kingdom,57.509,-1.776,Europe
Studenicani,Studenicani,Macedonia,41.916,21.531,Europe
Ijevan,Tavush,Armenia,40.876,45.149,Asia
Sligo,Sligo,Ireland,54.267,-8.483,Europe
Phayao,Phayao,Thailand,19.167,99.917,Asia
Gobabis,Omaheke,Namibia,-22.45,18.967,Africa
Sironko,Sironko,Uganda,1.208,34.252,Africa
Triolet,Pamplemousses,Mauritius,-20.055,57.545,Indian
Doura,Boffa,Guinea,12.0167,-9.0,Africa
Kyzyl-Burun,Siyazan,Azerbaijan,41.0761,49.1139,Asia
Leposaviq,Komuna e Leposaviqit,Kosovo,43.104,20.803,Europe
Et Tag,Al Kufrah,Libya,24.2167,23.3,Africa
Ebbw Vale,Blaenau Gwent,United Kingdom,51.778,-3.212,Europe
Basse,Upper River,Gambia,13.317,-14.217,Africa
Clonmel,Tipperary,Ireland,52.355,-7.704,Europe
Nuuk,Vestgronland,Greenland,64.183,-51.75,America
Fomboni,Moheli,Comoros,-12.28,43.743,Indian
Luganville,Sanma,Vanuatu,-15.533,167.167,Pacific
Mwanza,Mwanza,Malawi,-15.617,34.517,Africa
Porto Novo,Porto Novo,Cape Verde,17.02,-25.065,Atlantic
Sing Buri,Sing Buri,Thailand,14.883,100.417,Asia
Harper,Maryland,Liberia,4.375,-7.717,Africa
Salaspils,Rigas,Latvia,56.861,24.349,Europe
Dib Dibba,Musandam,Oman,26.198,56.258,Asia
Chitipa,Chitipa,Malawi,-9.717,33.267,Africa
Bel Air,Flacq,Mauritius,-20.254,57.745,Indian
Zamora,Zamora-Chinchipe,Ecuador,-4.069,-78.957,America
Scarborough,Tobago,Trinidad and Tobago,11.183,-60.733,America
Bonnyrigg,Midlothian,United Kingdom,55.878,-3.128,Europe
Viljandi,Viljandimaa,Estonia,58.364,25.59,Europe
New Amsterdam,East Berbice-Corentyne,Guyana,6.25,-57.517,America
Illizi,Illizi,Algeria,26.483,8.467,Africa
Mayuge,Mayuge,Uganda,0.46,33.48,Africa
Lac,Lezhe,Albania,41.636,19.713,Europe
Astara,Astara,Azerbaijan,38.456,48.879,Asia
Keetmanshoop,Karas,Namibia,-26.583,18.133,Africa
Queensferry,Flintshire,United Kingdom,53.209,-3.027,Europe
Asadabad,Konar,Afghanistan,34.873,71.146,Asia
Ocho Rios,Saint Ann,Jamaica,18.417,-77.117,America
Zvecan,OpÅ¡tina ZveÄan,Kosovo,42.908,20.84,Europe
Na Liang,Lamphun,Thailand,17.7167,98.9667,Asia
Micoud,Micoud,Saint Lucia,13.817,-60.9,America
Qusar,Qusar,Azerbaijan,41.426,48.436,Asia
Greenville,Sino,Liberia,5.0111,-9.0389,Africa
Ntungamo,Ntungamo,Uganda,-0.8794,30.2642,Africa
Tukums,Tukuma,Latvia,56.967,23.155,Europe
Moroto,Moroto,Uganda,2.496,34.669,Africa
Dungannon,Dungannon,United Kingdom,54.5034,-6.7672,Europe
Ucar,Ucar,Azerbaijan,40.518,47.654,Asia
Alotau,Milne Bay,Papua New Guinea,-10.3,150.417,Pacific
Toma,Nayala,Burkina Faso,12.7667,-2.8833,Africa
Tumen Suma,Govi-Altay,Mongolia,46.3333,96.2833,Asia
Vieux Fort,Vieux-Fort,Saint Lucia,13.717,-60.95,America
Koani,Zanzibar Central,Tanzania,-6.133,39.283,Africa
AeâRkivan,Masalli,Azerbaijan,39.0183,48.65,Asia
Sharan,Paktika,Afghanistan,33.147,68.792,Asia
Ayene,Wele-Nzas,Equatorial Guinea,1.517,11.05,Africa
Kukes,Kukes,Albania,42.077,20.422,Europe
Nakhon Nayok,Nakhon Nayok,Thailand,14.203,101.215,Asia
Mae Hong Son,Mae Hong Son,Thailand,19.267,97.933,Asia
Tijikja,Tagant,Mauritania,18.55,-11.4167,Africa
Aleg,Brakna,Mauritania,17.05,-13.9167,Africa
Rakvere,Laane-Virumaa,Estonia,59.346,26.356,Europe
Diapaga,Tapoa,Burkina Faso,12.071,1.789,Africa
Les Escaldes,Escaldes-Engordany,Andorra,42.5,1.533,Europe
Uthai Thani,Uthai Thani,Thailand,15.367,100.05,Asia
Kiordamir,Kurdamir,Azerbaijan,40.3383,48.1608,Asia
Bambous,Black River,Mauritius,-20.257,57.406,Indian
Alta,Finnmark,Norway,69.967,23.242,Europe
Phrae,Phrae,Thailand,18.15,100.133,Asia
Zubin Potok,Komuna e Zubin Potokut,Kosovo,42.914,20.69,Europe
Gayeri,Komondjari,Burkina Faso,12.65,0.493,Africa
Kidal,Kidal,Mali,18.441,1.408,Africa
Bangor,Gwynedd,United Kingdom,53.221,-4.136,Europe
Kanungu,Kanungu,Uganda,-0.958,29.79,Africa
Struga,Struga,Macedonia,41.178,20.676,Europe
Chekcheran,Ghowr,Afghanistan,34.5225,65.2517,Asia
Quthing,Quthing,Lesotho,-30.4,27.717,Africa
Karongo,Pader,Uganda,3.0303,33.3889,Africa
Popovo,Turgovishte,Bulgaria,43.35,26.233,Europe
Tadjoura,Tadjoura,Djibouti,11.7853,42.8844,Africa
Port Antonio,Portland,Jamaica,18.183,-76.467,America
Portadown,Craigavon,United Kingdom,54.413,-6.447,Europe
Roseau,Saint George,Dominica,15.3,-61.4,America
Cesis,Cesu,Latvia,57.3,25.25,Europe
Dzuunmod,Tov,Mongolia,47.7,106.95,Asia
Cardross,Argyll and Bute,United Kingdom,55.962,-4.653,Europe
Tullamore,Offaly,Ireland,53.274,-7.489,Europe
Debar,Debar,Macedonia,41.525,20.528,Europe
Essau,North Bank,Gambia,13.484,-16.535,Africa
Ust-Ordynskiy,Ust-Orda Buryat,Russia,52.8,104.75,Asia
San Gabriel,Carchi,Ecuador,0.6,-77.817,America
Eisenstadt,Burgenland,Austria,47.85,16.517,Europe
Chai Nat,Chai Nat,Thailand,15.183,100.133,Asia
Radovis,Radovis,Macedonia,41.638,22.465,Europe
Alloa,Clackmannanshire,United Kingdom,56.112,-3.795,Europe
Baruun-Urt,Suhbaatar,Mongolia,46.7,113.283,Asia
Neftcala,Neftcala,Azerbaijan,39.359,49.247,Asia
Kouroussa,Kouroussa,Guinea,10.65,-9.883,Africa
Koundara,Koundara,Guinea,12.483,-13.3,Africa
Kumi,Kumi,Uganda,1.461,33.936,Africa
Strpce,OpÅ¡tina Å trpce,Kosovo,42.239,21.027,Europe
Epinup,Federated States of Micronesia,United States of America,7.4333,151.8594,Pacific
Enniskillen,Fermanagh,United Kingdom,54.3462,-7.6413,Europe
Orange Walk,Orange Walk,Belize,18.067,-88.55,America
Hawick,Scottish Borders,United Kingdom,55.431,-2.784,Europe
Ang Thong,Ang Thong,Thailand,14.583,100.45,Asia
Pembroke,Pembrokeshire,United Kingdom,51.676,-4.916,Europe
Ndele,Bamingui-Bangoran,Central African Republic,8.409,20.653,Africa
Pama,Kompienga,Burkina Faso,11.2497,0.7075,Africa
Tovuz,Tovuz,Azerbaijan,40.992,45.629,Asia
Strabane,Strabane,United Kingdom,54.824,-7.469,Europe
Corozal,Corozal,Belize,18.383,-88.383,America
Kriva Palanka,Kriva Palanka,Macedonia,42.202,22.332,Europe
Ouargaye,Koulpelogo,Burkina Faso,11.503,0.057,Africa
Aconibe,Centro Sur,Equatorial Guinea,1.3,10.933,Africa
Tarhunah,Tarhunah,Libya,32.433,13.633,Africa
Qax,Qax,Azerbaijan,41.423,46.924,Asia
Peshkopi,Diber,Albania,41.685,20.429,Europe
Basseterre,Saint George Basseterre,Saint Kitts and Nevis,17.3,-62.717,America
Beyla,Beyla,Guinea,8.683,-8.633,Africa
Al Jamaliya,Al Jumaliyah,Qatar,25.6094,51.0922,Asia
Castlebar,Mayo,Ireland,53.85,-9.3,Europe
Анадырь,Chukot,Russia,64.75,177.483,Asia
Kuzanly Vtoryye,Agdam,Azerbaijan,40.16,47.1722,Asia
Kapchorwa,Kapchorwa,Uganda,1.383,34.524,Africa
Daru,Western,Papua New Guinea,-9.083,143.2,Pacific
Encamp,Encamp,Andorra,42.533,1.583,Europe
Nieuw Nickerie,Nickerie,Suriname,5.95,-56.983,America
Kutkashen,Qabala,Azerbaijan,40.9814,47.8458,Asia
Tsinsop'eli,Chiat'ura,Georgia,42.2831,43.2897,Asia
Rose Belle,Grand Port,Mauritius,-20.4,57.597,Indian
Zlatar,Krapinsko-Zagorska,Croatia,46.094,16.071,Europe
Kaspi,Kaspis Raioni,Georgia,41.916,44.424,Asia
Kuressaare,Saaremaa,Estonia,58.248,22.504,Europe
Puerto Ayora,Galapagos,Ecuador,-0.75,-90.317,Pacific
Pepal,Cacheu,Guinea-Bissau,11.9333,-16.2,Africa
Pago Pago,American Samoa,United States of America,-14.2781,-170.7025,Pacific
TcâRtcâR,Tartar,Azerbaijan,40.345,46.9289,Asia
Negotino,Negotino,Macedonia,41.484,22.089,Europe
Fear Not,Pomeroon-Supenaam,Guyana,7.3,-58.4833,America
Meerzorg,Commewijne,Suriname,5.817,-55.15,America
Forecariah,Forecariah,Guinea,9.431,-13.088,Africa
Mandalgovi,Dundgovi,Mongolia,45.75,106.267,Asia
Opuwo,Kunene,Namibia,-18.067,13.85,Africa
Bulgan,Bulgan,Mongolia,48.811,103.532,Asia
Lekino,Beylaqan,Azerbaijan,39.7667,47.6167,Asia
Kaupanger,Sogn og Fjordane,Norway,61.183,7.233,Europe
Holyhead,Isle of Anglesey,United Kingdom,53.3103,-4.6357,Europe
Duverge,Independencia,Dominican Republic,18.367,-71.517,America
Assomada,Santa Catarina,Cape Verde,15.1,-23.683,Atlantic
Chawnay,Daykondi,Afghanistan,33.3833,66.2736,Asia
Voru,Vorumaa,Estonia,57.834,27.019,Europe
Vanimo,Sandaun,Papua New Guinea,-2.667,141.267,Pacific
Maarianhamina,Aland,Finland,60.1,19.95,Europe
Valga,Valgamaa,Estonia,57.774,26.045,Europe
Cavan,Cavan,Ireland,53.991,-7.361,Europe
Sveti Nikole,Sveti Nikole,Macedonia,41.865,21.943,Europe
Nakasongola,Nakasongola,Uganda,1.309,32.456,Africa
La Massana,La Massana,Andorra,42.55,1.517,Europe
Kundiawa,Chimbu,Papua New Guinea,-6.017,144.967,Pacific
Downpatrick,Down,United Kingdom,54.3263,-5.7035,Europe
Golden Grove,Saint Thomas,Jamaica,17.917,-76.267,America
Gospic,Licko-Senjska,Croatia,44.546,15.375,Europe
Агинское,Aginsky Buryatsky AO,Russia,51.1,114.533,Asia
Kavaratti,Lakshadweep,India,10.567,72.617,Asia
Treowen,Powys,United Kingdom,52.5142,-3.3056,Europe
Capitan Bado,Amambay,Paraguay,-23.267,-55.533,America
Sebba,Yagha,Burkina Faso,13.4392,0.5289,Africa
Limavady,Limavady,United Kingdom,55.05,-6.951,Europe
Akjoujt,Inchiri,Mauritania,19.75,-14.3833,Africa
`Arta,Arta,Djibouti,11.5222,42.8419,Africa
Borjomi,Borjomis Raioni,Georgia,41.838,43.379,Asia
Bol,Lac,Chad,13.459,14.715,Africa
Coleraine,Coleraine,United Kingdom,55.133,-6.667,Europe
Loikaw,Kayah State,Myanmar,19.683,97.217,Asia
Oakham,Rutland,United Kingdom,52.677,-0.737,Europe
Longford,Longford,Ireland,53.733,-7.8,Europe
Ghaidha,Al Mahrah,Yemen,16.2167,52.1833,Asia
Serravalle,Serravalle,San Marino,43.95,12.5,Europe
Probistip,Probistip,Macedonia,42.003,22.179,Europe
Aberystwyth,Ceredigion,United Kingdom,52.413,-4.082,Europe
Magherafelt,Magherafelt,United Kingdom,54.754,-6.607,Europe
Alunitdag,Daskasan,Azerbaijan,40.522,46.081,Asia
Monmouth,Monmouthshire,United Kingdom,51.8089,-2.7194,Europe
Souillac,Savanne,Mauritius,-20.517,57.517,Indian
Sumber,Govisumber,Mongolia,46.35,108.3333,Asia
Trat,Trat,Thailand,12.233,102.5,Asia
Hithadhoo,Seenu,Maldives,-0.6,73.083,Indian
Brikama Nding,Central River,Gambia,13.533,-14.933,Africa
Qarayeri,Samux,Azerbaijan,40.792,46.321,Asia
Dangriga,Stann Creek,Belize,16.967,-88.217,America
Birao,Cuvette-Ouest,Central African Republic,10.283,22.783,Africa
Vale,Akhalts'ikhis Raioni,Georgia,41.619,42.863,Asia
Naftalan,Naftalan,Azerbaijan,40.507,46.825,Asia
Kirundo,Kirundo,Burundi,-2.585,30.097,Africa
Kuldiga,Kuldigas,Latvia,56.967,21.983,Europe
Sant Julia De Loria,Sant Julia de Loria,Andorra,42.467,1.5,Europe
Mashai,Thaba-Tseka,Lesotho,-29.6667,28.7833,Africa
Geylegphug,Geylegphug,Bhutan,26.85,90.5,Asia
Selfoss,Arnessysla,Iceland,63.933,-21.0,Atlantic
Bauska,Bauskas,Latvia,56.408,24.191,Europe
Gorom-Gorom,Oudalan,Burkina Faso,14.444,-0.236,Africa
Seforong,Qachas Nek,Lesotho,-30.05,28.2667,Africa
Delcevo,Delcevo,Macedonia,41.967,22.769,Europe
Muyinga,Muyinga,Burundi,-2.849,30.336,Africa
Phangnga,Phangnga,Thailand,8.467,98.533,Asia
Saldus,Saldus,Latvia,56.667,22.5,Europe
Pedra Badejo,Santa Cruz,Cape Verde,15.135,-23.532,Atlantic
Basco,Batanes,Philippines,20.45,121.97,Asia
Hani I Elezit,Hani i Elezit,Kosovo,42.15,21.297,Europe
Makamba,Makamba,Burundi,-4.135,29.805,Africa
Haapsalu,Laanemaa,Estonia,58.943,23.541,Europe
Samdrup Jongkhar,Samdrup,Bhutan,26.817,91.567,Asia
Surenavan,Vayots' Dzor,Armenia,39.75,44.8,Asia
Maui,Hawaii,United States Of America,20.8,-156.3,Pacific
Las Tablas,Los Santos,Panama,7.767,-80.283,America
Kedabeko,Gadabay,Azerbaijan,40.5656,45.8161,Asia
Katakwi,Katakwi,Uganda,1.891,33.966,Africa
Ewo,Cuvette-Ouest,Congo,-0.873,14.821,Africa
Wangdiphodrang,Wangdi Phodrang,Bhutan,27.483,89.9,Asia
Tsabong,Kgalagadi,Botswana,-26.05,22.45,Africa
Schengen,Grevenmacher,Luxembourg,49.472,6.366,Europe
Rio Claro,Nariva,Trinidad and Tobago,10.3,-61.183,America
Goranboy,Goranboy,Azerbaijan,40.61,46.79,Asia
Mokhotlong,Mokhotlong,Lesotho,-29.283,29.083,Africa
Talsi,Talsu,Latvia,57.25,22.6,Europe
Dobele,Dobeles,Latvia,56.625,23.279,Europe
Vinica,Zrnovci,Macedonia,41.883,22.509,Europe
Bartica,Cuyuni-Mazaruni,Guyana,6.4,-58.617,America
Zardob,Zardab,Azerbaijan,40.2183,47.7083,Asia
Port Maria,Saint Mary,Jamaica,18.367,-76.9,America
Buba,Quinara,Guinea-Bissau,11.583,-15.0,Africa
Monaghan,Monaghan,Ireland,54.25,-6.967,Europe
Chingshuitsun,Fu-chien,Taiwan,26.15,119.9333,Asia
Sembabule,Sembabule,Uganda,-0.077,31.457,Africa
Paide,Jarvamaa,Estonia,58.886,25.557,Europe
Bentiu,Al Wahadah State,Sudan,9.233,29.833,Africa
Falmouth,Trelawny,Jamaica,18.5,-77.65,America
Iqaluit,Nunavut,Canada,63.733,-68.5,America
Luba,Bioko Sur,Equatorial Guinea,3.45,8.55,Africa
Iardymly,Yardimli,Azerbaijan,38.9206,48.2372,Asia
Ludza,Ludzas,Latvia,56.55,27.717,Europe
Senmonorom,Mondulkiri,Cambodia,12.45,107.2,Asia
Gaoual,Gaoual,Guinea,11.75,-13.2,Africa
Kirkwall,Orkney Islands,United Kingdom,58.978,-2.95,Europe
Aracinovo,Aracinovo,Macedonia,42.026,21.562,Europe
Lerik,Lerik,Azerbaijan,38.775,48.415,Asia
Kicevo,Kicevo,Macedonia,41.514,20.963,Europe
Mobaye,Basse-Kotto,Central African Republic,4.317,21.183,Africa
Dowa,Dowa,Malawi,-13.65,33.933,Africa
Novo Brdo,Novo Brdo,Kosovo,42.616,21.434,Europe
Diekirch,Diekirch,Luxembourg,49.868,6.156,Europe
I-N-Guezzam,Ghardaia,Algeria,19.5603,5.7725,Africa
Thyolo,Thyolo,Malawi,-16.067,35.133,Africa
Oguz,Oguz,Azerbaijan,41.0708,47.4583,Asia
Lerwick,Shetland Islands,United Kingdom,60.155,-1.146,Europe
San Marino,San Marino,San Marino,43.933,12.45,Europe
Obiliq,Komuna e Obiliqit,Kosovo,42.687,21.07,Europe
Kraslava,Kraslavas,Latvia,55.9,27.167,Europe
Livani,Preilu,Latvia,56.367,26.183,Europe
Gulbene,Gulbenes,Latvia,57.183,26.75,Europe
Limbazi,Limbazu,Latvia,57.51,24.714,Europe
Madona,Madonas,Latvia,56.85,26.217,Europe
Roscommon,Roscommon,Ireland,53.633,-8.183,Europe
Kerema,Gulf,Papua New Guinea,-7.967,145.767,Pacific
Siteki,Lubombo,Swaziland,-26.45,31.95,Africa
Vila De Sal Rei,Boa Vista,Cape Verde,16.183,-22.917,Atlantic
Dalaba,Dalaba,Guinea,10.7,-12.25,Africa
Lorengau,Manus,Papua New Guinea,-2.017,147.267,Pacific
Punakha,Punakha,Bhutan,27.617,89.867,Asia
Jakar,Bumthang,Bhutan,27.55,90.733,Asia
Phalombe,Phalombe,Malawi,-15.8,35.65,Africa
Kavadarci,Kavadarci,Macedonia,41.433,22.012,Europe
